标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SH516620,SH512980,SZ159865,SH516670,SH513500","影视ETF,传媒ETF,养殖ETF,畜牧养殖ETF,标普500ETF博时",2024-03-22,"1.0520,0.8100,0.6290,0.6780,1.8370",2024-03-29,"0.9570,0.7360,0.6250,0.6750,1.8560",-4.08%,23.1976
"SH517520,SH518880,SH513310,SZ159731,SH513290","黄金股ETF,黄金ETF,中韩半导体ETF,石化ETF,纳指生物科技ETF汇添富",2024-03-29,"1.1930,5.1260,1.2960,0.6970,1.1650",2024-04-09,"1.2720,5.3690,1.2750,0.7170,1.1290",4.10%,24.148
"SH561330,SZ159608,SH518880,SH512400,SH560860","矿业ETF,稀有金属ETF,黄金ETF,有色金属ETF,工业有色ETF万家",2024-04-09,"1.0580,0.5970,5.3690,1.0915,0.8880",2024-04-16,"1.0140,0.5430,5.4520,1.0572,0.8490",0.82%,24.3472
"SZ159930,SH515600,SH510880,SH515450,SH512890","能源ETF,央企创新ETF,红利ETF华泰柏瑞,红利低波50ETF,红利低波ETF华泰柏瑞",2024-04-16,"1.5510,1.4040,2.9616,1.1997,1.0610",2024-04-23,"1.4750,1.3820,2.8968,1.1847,1.0460",-0.56%,24.2117
"SH513050,SH513330,SH512670,SZ159865,SH516670","中概互联网ETF易方达,恒生互联网ETF,国防ETF,养殖ETF,畜牧养殖ETF",2024-04-23,"0.9650,0.3460,0.5900,0.6140,0.6650",2024-04-30,"1.0100,0.3740,0.6020,0.6220,0.6740",5.11%,25.4485
"SZ159707,SH512200,SZ159949,SZ159840,SH512000","地产ETF,房地产ETF,创业板50ETF,锂电池ETF工银,券商ETF",2024-04-30,"0.5630,0.4620,0.7980,0.4710,0.8370",2024-05-10,"0.5990,0.4830,0.8000,0.4810,0.8400",-0.82%,25.24
"SH512670,SH513170,SH513950,SZ159545,SH517520","国防ETF,恒生央企ETF,恒生红利ETF,恒生红利低波ETF易方达,黄金股ETF",2024-05-10,"0.6400,1.1240,0.9813,1.0069,1.2990",2024-05-17,"0.6310,1.1410,1.0017,1.0430,1.3070",3.23%,26.0543
"SH512200,SZ159707,SZ159745,SZ159509,SH513730","房地产ETF,地产ETF,建材ETF,纳指科技ETF景顺,东南亚科技ETF",2024-05-17,"0.5470,0.6840,0.6390,1.4060,1.0800",2024-05-24,"0.5090,0.6300,0.6090,1.4100,1.0810",3.18%,26.8829
"SH511090,SZ159972,SH511260,SH511010,SH511030","30年国债ETF,5年地债ETF,十年国债ETF,国债ETF,公司债ETF",2024-05-24,"105.8189,111.0840,125.6762,133.8570,8.5733",2024-05-31,"106.1003,111.2300,125.7372,133.9989,8.5766",0.27%,26.9554
"SZ159840,SZ159546,SZ159755,SH512670,SH512480","锂电池ETF工银,集成电路ETF,电池ETF,国防ETF,半导体ETF",2024-05-31,"0.4640,0.8450,0.5800,0.6210,0.6930",2024-06-07,"0.4580,0.8440,0.5710,0.6220,0.7030",1.07%,27.2439
"SZ159509,SH513290,SZ159941,SH513850,SH513310","纳指科技ETF景顺,纳指生物科技ETF汇添富,纳指ETF,美国50ETF易方达,中韩半导体ETF",2024-06-07,"1.5480,1.1950,1.0510,1.2320,1.3010",2024-06-17,"1.7090,1.1910,1.0880,1.2780,1.3700",3.83%,28.2869
"SH515880,SZ159509,SH511030,SZ159507,SZ159732","通信ETF,纳指科技ETF景顺,公司债ETF,电信ETF,消费电子ETF",2024-06-17,"1.2090,1.7090,9.4420,0.9190,0.6730",2024-06-24,"1.1790,1.6750,9.4474,0.9030,0.6590",1.53%,28.7207
"SH513290,SH513400,SH511010,SH511030,SH511360","纳指生物科技ETF汇添富,道琼斯ETF,国债ETF,公司债ETF,短融ETF海富通",2024-06-24,"1.2060,1.0110,134.4934,9.4474,109.9570",2024-07-01,"1.2080,1.0280,134.6431,9.4529,110.0230",0.81%,28.9536
"SZ159509,SZ159611,SH516780,SH562550,SH515880","纳指科技ETF景顺,电力ETF,稀土ETF,绿电ETF,通信ETF",2024-07-01,"1.7170,1.0650,0.8310,1.1570,1.1980",2024-07-08,"1.7010,1.0690,0.7860,1.1580,1.1580",-0.84%,28.7107
"SZ159687,SH513850,SH517520,SZ159941,SH513080","亚太精选ETF南方,美国50ETF易方达,黄金股ETF,纳指ETF,法国CAC40ETF",2024-07-08,"1.4520,1.3710,1.2610,1.1550,1.6220",2024-07-15,"1.3490,1.3510,1.2910,1.1540,1.6350",-1.16%,28.3776
"SH513290,SZ159707,SZ159615,SH513050,SZ159892","纳指生物科技ETF汇添富,地产ETF,恒生生物科技ETF南方,中概互联网ETF易方达,恒生医药ETF",2024-07-15,"1.3090,0.5450,0.6000,1.0720,0.4160",2024-07-22,"1.2850,0.5530,0.6180,1.0550,0.4280",-1.20%,28.0368
"SZ159638,SH512670,SH512660,SH512170,SH588190","高端装备ETF嘉实,国防ETF,军工ETF,医疗ETF,科创100ETF",2024-07-22,"0.6740,0.6080,0.8950,0.3020,0.7380",2024-07-29,"0.6810,0.6190,0.9020,0.2860,0.6870",-0.75%,27.8255
"SH512670,SZ159638,SH512660,SH511090,SH510810","国防ETF,高端装备ETF嘉实,军工ETF,30年国债ETF,上海国企ETF汇添富",2024-07-29,"0.6190,0.6810,0.9020,109.7575,0.6836",2024-08-05,"0.6070,0.6690,0.8840,111.7962,0.6883",1.35%,28.2022
"SH512200,SZ159766,SH560080,SH511090,SH511260","房地产ETF,旅游ETF,中药ETF,30年国债ETF,十年国债ETF",2024-08-05,"1.1814,0.6480,1.0120,111.7962,128.8374",2024-08-12,"1.1910,0.6270,1.0530,109.0210,127.2268",18.46%,33.4082
"SZ159687,SH513730,SH513050,SZ159850,SH513500","亚太精选ETF南方,东南亚科技ETF,中概互联网ETF易方达,恒生国企ETF,标普500ETF博时",2024-08-12,"1.1960,1.1270,1.0230,0.6070,1.8600",2024-08-19,"1.2490,1.1820,1.0450,0.6260,1.9420",4.60%,34.9451
"SH513520,SZ159509,SZ159941,SH513850,SZ159869","日经ETF,纳指科技ETF景顺,纳指ETF,美国50ETF易方达,游戏ETF",2024-08-19,"1.4630,1.5640,1.0790,1.3010,0.7790",2024-08-26,"1.4910,1.5790,1.0900,1.3200,0.7290",-1.98%,34.2521
"SZ159996,SH520830,SZ159920,SH513970,SH510900","家电ETF,沙特ETF,恒生ETF,恒生消费ETF,恒生中国企业ETF易方达",2024-08-26,"1.0590,1.0190,1.0740,0.7170,0.8000",2024-09-02,"1.0510,1.0050,1.0650,0.7200,0.7910",1.62%,34.8068
"SZ159732,SH515250,SZ159667,SH562700,SH516780","消费电子ETF,智能汽车ETF,工业母机ETF,汽车零部件ETF,稀土ETF",2024-09-02,"0.6280,0.6940,0.7380,0.8180,0.7780",2024-09-09,"0.6080,0.6970,0.7390,0.8340,0.7600",-2.38%,33.9773
"SH512000,SH512880,SH511090,SH511260,SH511010","券商ETF,证券ETF,30年国债ETF,十年国债ETF,国债ETF",2024-09-09,"0.7770,0.8080,112.5012,128.7616,136.4844",2024-09-18,"0.7720,0.8060,115.2761,129.4405,136.8174",0.21%,34.05
"SZ159509,SZ159941,SZ159615,SH517520,SH513850","纳指科技ETF景顺,纳指ETF,恒生生物科技ETF南方,黄金股ETF,美国50ETF易方达",2024-09-18,"1.5270,1.0650,0.6250,1.0580,1.2780",2024-09-25,"1.5360,1.0700,0.6460,1.1600,1.2770",2.53%,34.9112
"SZ159851,SH515220,SH515210,SH510230,SH512880","金融科技ETF,煤炭ETF,钢铁ETF,金融ETF,证券ETF",2024-09-25,"0.8570,1.0555,0.9701,1.0800,0.8820",2024-10-09,"1.3310,1.0935,1.0797,1.2534,1.1790",30.86%,45.6833
"SH588000,SH588380,SZ159949,SZ159851,SH588190","科创50ETF,双创50ETF,创业板50ETF,金融科技ETF,科创100ETF",2024-10-09,"1.0960,0.6280,1.0230,1.3310,0.9320",2024-10-16,"0.9230,0.5400,0.9060,1.2920,0.8200",-15.60%,38.5557
"SZ159851,SZ159707,SH512200,SZ159745,SH513500","金融科技ETF,地产ETF,房地产ETF,建材ETF,标普500ETF博时",2024-10-16,"1.2920,0.7130,1.5810,0.6100,2.0240",2024-10-23,"1.3580,0.6850,1.5280,0.6060,1.9990",2.55%,39.5407
"SH515790,SH516160,SZ159995,SZ159761,SZ159790","光伏ETF,新能源ETF,芯片ETF,新材料ETF国泰,碳中和ETF",2024-10-23,"0.8610,2.1330,1.1730,0.5270,0.6200",2024-10-30,"0.8660,2.1420,1.1610,0.5270,0.6140",3.01%,40.729
"SH515400,SH512200,SZ159851,SH513360,SH515250","大数据ETF,房地产ETF,金融科技ETF,教育ETF博时,智能汽车ETF",2024-10-30,"0.8030,1.5970,1.4010,0.5390,0.9470",2024-11-06,"0.8580,1.7600,1.5200,0.5380,0.9700",5.92%,43.1384
"SH516780,SZ159608,SH512670,SH512000,SH512880","稀土ETF,稀有金属ETF,国防ETF,券商ETF,证券ETF",2024-11-06,"1.1430,0.6440,0.7930,1.2020,1.2570",2024-11-13,"1.1290,0.6590,0.7800,1.2300,1.2860",1.73%,43.8851
"SH515400,SZ159840,SH512930,SZ159755,SH515250","大数据ETF,锂电池ETF工银,AI人工智能ETF,电池ETF,智能汽车ETF",2024-11-13,"0.9520,0.6030,1.4150,0.7500,1.0370",2024-11-20,"0.8730,0.5760,1.3080,0.7200,0.9750",-6.18%,41.1738
"SH513730,SH518880,SH517520,SZ159545,SH515220","东南亚科技ETF,黄金ETF,黄金股ETF,恒生红利低波ETF易方达,煤炭ETF",2024-11-20,"1.3860,5.8570,1.1420,1.1242,1.1314",2024-11-27,"1.4090,5.8990,1.1250,1.0984,1.0916",-1.25%,40.6574
"SH513400,SH516620,SH513290,SH513500,SH513850","道琼斯ETF,影视ETF,纳指生物科技ETF汇添富,标普500ETF博时,美国50ETF易方达",2024-11-27,"1.1940,0.9900,1.2160,2.1800,1.3900",2024-12-04,"1.2020,0.9670,1.2130,2.2170,1.4110",1.96%,41.4547
"SH562500,SZ159667,SZ159663,SH516780,SH515220","机器人ETF,工业母机ETF,机床ETF,稀土ETF,煤炭ETF",2024-12-04,"0.8230,1.0390,1.0380,1.0690,1.1287",2024-12-11,"0.8640,1.0830,1.0820,1.0720,1.1676",4.26%,43.2186
"SH516620,SZ159766,SH513130,SH562500,SH513050","影视ETF,旅游ETF,恒生科技ETF,机器人ETF,中概互联网ETF易方达",2024-12-11,"1.0730,0.7610,0.6120,0.8640,1.1970",2024-12-18,"1.0440,0.7450,0.6030,0.8090,1.1830",-3.40%,41.7496
"SZ159509,SZ159941,SH513400,SH513850,SZ159972","纳指科技ETF景顺,纳指ETF,道琼斯ETF,美国50ETF易方达,5年地债ETF",2024-12-18,"1.6630,1.2660,1.2220,1.4530,115.4370",2024-12-25,"1.6440,1.2610,1.1850,1.4890,115.5480",-0.33%,41.6105
"SH511030,SH513850,SH513170,SZ159545,SH513310","公司债ETF,美国50ETF易方达,恒生央企ETF,恒生红利低波ETF易方达,中韩半导体ETF",2024-12-25,"10.5060,1.4890,1.2320,1.1740,1.4570",2025-01-02,"10.5250,1.4560,1.2010,1.1472,1.3960",-0.28%,41.4954
"SH511090,SZ159985,SH520830,SH511260,SH511030","30年国债ETF,豆粕ETF,沙特ETF,十年国债ETF,公司债ETF",2025-01-02,"122.8147,1.8410,1.0260,134.0509,10.5250",2025-01-09,"121.9514,1.7740,1.1440,134.0824,10.5390",1.18%,41.985
"SZ159561,SZ159687,SH520830,SH513310,SZ159546","德国ETF嘉实,亚太精选ETF南方,沙特ETF,中韩半导体ETF,集成电路ETF",2025-01-09,"1.2090,1.4330,1.1440,1.5090,1.2480",2025-01-16,"1.3050,1.4920,1.1770,1.4950,1.2520",6.29%,44.6261
"SZ159851,SZ159561,SZ159687,SH516620,SH512980","金融科技ETF,德国ETF嘉实,亚太精选ETF南方,影视ETF,传媒ETF",2025-01-16,"1.3780,1.3050,1.4920,0.9000,0.7620",2025-01-23,"1.3670,1.6710,1.7450,0.8980,0.7550",7.79%,48.1033
"SZ159561,SZ159687,SH513080,SH520830,SH515880","德国ETF嘉实,亚太精选ETF南方,法国CAC40ETF,沙特ETF,通信ETF",2025-01-23,"1.6710,1.7450,1.7910,1.2680,1.4010",2025-02-07,"1.3130,1.5400,1.6710,1.1750,1.3910",-7.70%,44.4003
"SZ159822,SZ159852,SZ159869,SH515400,SZ159998","新经济ETF银华,软件ETF,游戏ETF,大数据ETF,计算机ETF",2025-02-07,"0.6930,0.8810,1.1380,0.9260,0.9680",2025-02-14,"0.6740,0.9480,1.3240,1.0140,1.0250",4.01%,46.1797
"SH516620,SZ159869,SH513050,SH513330,SH512980","影视ETF,游戏ETF,中概互联网ETF易方达,恒生互联网ETF,传媒ETF",2025-02-14,"1.1750,1.3240,1.4240,0.5140,0.9140",2025-02-21,"1.0970,1.2980,1.5060,0.5350,0.8910",-1.22%,45.6144
"SH562500,SZ159667,SH563210,SZ159663,SH520500","机器人ETF,工业母机ETF,专精特新ETF,机床ETF,恒生创新药ETF",2025-02-21,"1.0110,1.1940,1.1450,1.1840,1.1970",2025-02-28,"0.9440,1.1380,1.0570,1.1360,1.1770",4.56%,47.6927
"SH515080,SZ159666,SH511090,SH511260,SZ159972","中证红利ETF,交通运输ETF,30年国债ETF,十年国债ETF,5年地债ETF",2025-02-28,"1.4293,0.9540,121.2296,133.1330,115.0940",2025-03-07,"1.4350,0.9470,119.5781,132.5771,114.8900",-0.10%,47.6429
"SH513330,SH513050,SH513130,SH517050,SH513360","恒生互联网ETF,中概互联网ETF易方达,恒生科技ETF,互联网ETF华泰柏瑞,教育ETF博时",2025-03-07,"0.5570,1.5660,0.8070,0.9190,0.5800",2025-03-14,"0.5460,1.5370,0.7910,0.8970,0.5800",-5.27%,45.132
"SH517520,SH512690,SH515220,SZ159928,SH512070","黄金股ETF,酒ETF,煤炭ETF,消费ETF,证券保险ETF易方达",2025-03-14,"1.2780,0.6520,1.0045,0.8450,0.8050",2025-03-21,"1.2860,0.6220,0.9948,0.8150,0.7750",2.20%,46.1234
"SZ159309,SH513500,SZ159941,SH513400,SH518880","油气ETF汇添富,标普500ETF博时,纳指ETF,道琼斯ETF,黄金ETF",2025-03-21,"0.9840,1.9730,1.1060,1.0940,6.7740",2025-03-28,"0.9500,1.9630,1.1110,1.1030,6.9380",0.47%,46.3387
"SZ159822,SH520500,SZ159615,SZ159892,SH513060","新经济ETF银华,恒生创新药ETF,恒生生物科技ETF南方,恒生医药ETF,恒生医疗ETF博时",2025-03-28,"0.8010,1.2940,0.8830,0.6060,0.4750",2025-04-07,"0.6260,1.1960,0.8150,0.5590,0.4370",1.15%,46.873
"SZ159698,SH511090,SZ159985,SH511260,SZ159972","粮食ETF,30年国债ETF,豆粕ETF,十年国债ETF,5年地债ETF",2025-04-07,"0.8920,123.4761,1.9750,134.1985,115.6950",2025-04-14,"0.9210,122.3211,2.0100,133.8896,115.5420",1.79%,47.7103
"SH517520,SH520500,SZ159615,SZ159892,SZ159546","黄金股ETF,恒生创新药ETF,恒生生物科技ETF南方,恒生医药ETF,集成电路ETF",2025-04-14,"1.3960,1.2750,0.8620,0.5940,1.3400",2025-04-21,"1.4850,1.2300,0.8360,0.5800,1.3430",0.89%,48.133
"SH512200,SH518880,SZ159707,SZ159852,SZ159507","房地产ETF,黄金ETF,地产ETF,软件ETF,电信ETF",2025-04-21,"1.4250,7.7240,0.6290,0.7870,1.0030",2025-04-28,"1.3530,7.4650,0.5990,0.7670,0.9990",-0.74%,47.7749
"SH513850,SH513730,SZ159509,SH513500,SZ159941","美国50ETF易方达,东南亚科技ETF,纳指科技ETF景顺,标普500ETF博时,纳指ETF",2025-04-28,"1.2740,1.1530,1.3990,1.9010,1.0940",2025-05-08,"1.2990,1.2090,1.4410,1.9400,1.1190",2.16%,48.809
"SZ159378,SZ159638,SH512670,SH512660,SH515880","通用航空ETF,高端装备ETF嘉实,国防ETF,军工ETF,通信ETF",2025-05-08,"1.1060,0.8000,0.7330,1.0720,1.2530",2025-05-15,"1.0780,0.7730,0.7070,1.0370,1.2320",1.84%,49.7053
"SZ159822,SZ159509,SZ159941,SH513850,SH512070","新经济ETF银华,纳指科技ETF景顺,纳指ETF,美国50ETF易方达,证券保险ETF易方达",2025-05-15,"0.7270,1.5300,1.1740,1.3560,0.7770",2025-05-22,"0.6970,1.5040,1.1560,1.3450,0.7660",-2.31%,48.5559
"SH520500,SH517520,SZ159615,SZ159892,SH513060","恒生创新药ETF,黄金股ETF,恒生生物科技ETF南方,恒生医药ETF,恒生医疗ETF博时",2025-05-22,"1.3480,1.4140,0.9250,0.6370,0.5000",2025-05-29,"1.4040,1.3980,0.9570,0.6600,0.5190",-1.35%,47.9013
"SZ159509,SZ159851,SZ159941,SH513060,SZ159206","纳指科技ETF景顺,金融科技ETF,纳指ETF,恒生医疗ETF博时,卫星ETF",2025-05-29,"1.5710,1.4240,1.1960,0.5190,0.9420",2025-06-06,"1.5580,1.4450,1.1770,0.5400,0.9690",4.24%,49.9328
"SH513310,SH515880,SZ159583,SH520500,SH512930","中韩半导体ETF,通信ETF,通信设备ETF,恒生创新药ETF,AI人工智能ETF",2025-06-06,"1.5870,1.3050,0.5740,1.4890,1.3320",2025-06-13,"1.5660,1.3220,0.5750,1.6380,1.3000",3.84%,51.8491
"SH517520,SH520500,SZ159892,SZ159615,SH513060","黄金股ETF,恒生创新药ETF,恒生医药ETF,恒生生物科技ETF南方,恒生医疗ETF博时",2025-06-13,"1.5250,1.6380,0.7570,1.0960,0.5840",2025-06-20,"1.4420,1.4980,0.7000,1.0090,0.5420",-8.76%,47.3072
"SH512690,SH513310,SH511090,SH512890,SH515450","酒ETF,中韩半导体ETF,30年国债ETF,红利低波ETF华泰柏瑞,红利低波50ETF",2025-06-20,"0.5580,1.5980,123.6973,1.1820,1.3875",2025-06-27,"0.5520,1.6660,123.2500,1.1880,1.3884",2.27%,48.3815
"SZ159851,SZ159852,SZ159687,SZ159583,SH512000","金融科技ETF,软件ETF,亚太精选ETF南方,通信设备ETF,券商ETF",2025-06-27,"1.6550,0.8030,1.4490,0.6265,1.0880",2025-07-04,"1.6320,0.7900,1.4000,0.6245,1.0820",-0.26%,48.2573
"SH515210,SH520500,SZ159615,SZ159892,SH513060","钢铁ETF,恒生创新药ETF,恒生生物科技ETF南方,恒生医药ETF,恒生医疗ETF博时",2025-07-04,"1.2154,1.6410,1.0850,0.7540,0.5800",2025-07-11,"1.2720,1.6440,1.0950,0.7610,0.5840",0.63%,48.5618
"SH516780,SH512200,SH515790,SZ159608,SZ159707","稀土ETF,房地产ETF,光伏ETF,稀有金属ETF,地产ETF",2025-07-11,"1.2460,1.4460,0.7260,0.6580,0.6200",2025-07-18,"1.2720,1.4090,0.7190,0.6800,0.6130",0.48%,48.797
"SH520500,SZ159615,SZ159892,SH513060,SZ159583","恒生创新药ETF,恒生生物科技ETF南方,恒生医药ETF,恒生医疗ETF博时,通信设备ETF",2025-07-18,"1.8690,1.2260,0.8480,0.6490,0.7060",2025-07-25,"1.8820,1.2350,0.8580,0.6550,0.7005",0.91%,49.2421
"SZ159608,SH516780,SZ159643,SH512170,SZ159859","稀有金属ETF,稀土ETF,疫苗ETF,医疗ETF,生物医药ETF",2025-07-25,"0.7580,1.3930,0.6390,0.3670,0.4160",2025-08-01,"0.7120,1.3220,0.6470,0.3670,0.4240",-1.19%,48.655
"SH560080,SH511030,SH511360,SH518880,SH520830","中药ETF,公司债ETF,短融ETF海富通,黄金ETF,沙特ETF",2025-08-01,"1.1330,106.1890,112.1450,7.3520,0.9350",2025-08-08,"1.1160,106.3060,112.1860,7.5080,0.9360",0.43%,48.8667
"SH516780,SH561330,SH517520,SZ159608,SH560860","稀土ETF,矿业ETF,黄金股ETF,稀有金属ETF,工业有色ETF万家",2025-08-08,"1.3920,1.2580,1.5520,0.7480,1.0470",2025-08-15,"1.4530,1.2920,1.5530,0.7770,1.0930",1.51%,49.604
"SH515880,SZ159949,SZ159851,SH512930,SZ159615","通信ETF,创业板50ETF,金融科技ETF,AI人工智能ETF,恒生生物科技ETF南方",2025-08-15,"1.9490,1.1570,0.9280,1.6460,1.3580",2025-08-22,"2.1800,1.2320,1.0030,1.8800,1.3640",6.76%,52.9568
"SZ159995,SH588000,SH512480,SZ159546,SH512930","芯片ETF,科创50ETF,半导体ETF,集成电路ETF,AI人工智能ETF",2025-08-22,"1.5430,1.3230,1.3110,1.6810,1.8800",2025-08-29,"1.6550,1.4120,1.3800,1.7950,2.0810",19.65%,63.3642
"SH515880,SZ159583,SZ159507,SH588380,SH512930","通信ETF,通信设备ETF,电信ETF,双创50ETF,AI人工智能ETF",2025-08-29,"2.5530,1.0630,1.7780,0.8390,2.0810",2025-09-05,"2.5180,1.0260,1.7230,0.8470,1.9690",-8.51%,57.9725
"SH516160,SZ159790,SH515790,SZ159509,SH513290","新能源ETF,碳中和ETF,光伏ETF,纳指科技ETF景顺,纳指生物科技ETF汇添富",2025-09-05,"2.5520,0.7120,0.9110,1.8790,1.2440",2025-09-12,"2.5280,0.7050,0.8920,1.8900,1.2590",4.90%,60.8116
"SH515880,SH512930,SH513310,SZ159546,SZ159997","通信ETF,AI人工智能ETF,中韩半导体ETF,集成电路ETF,电子ETF",2025-09-12,"2.6230,2.0960,2.0690,1.7860,1.5660",2025-09-19,"2.6810,2.1020,2.1650,1.8240,1.6190",3.78%,63.1108
"SH513330,SH515880,SH513130,SH560280,SZ159997","恒生互联网ETF,通信ETF,恒生科技ETF,工程机械ETF,电子ETF",2025-09-19,"0.5960,2.6810,0.8320,1.5240,1.6190",2025-09-26,"0.5950,2.6950,0.8350,1.4890,1.6980",3.45%,65.2853
"SH520830,SH516160,SH515790,SZ159790,SH512480","沙特ETF,新能源ETF,光伏ETF,碳中和ETF,半导体ETF",2025-09-26,"0.9600,2.6900,0.9240,0.7510,1.5230",2025-10-13,"0.9840,2.7890,0.9230,0.7630,1.5570",0.53%,65.6309
"SH560860,SZ159608,SH561330,SH516780,SH512400","工业有色ETF万家,稀有金属ETF,矿业ETF,稀土ETF,有色金属ETF",2025-10-13,"1.4760,1.0270,1.8020,1.8830,1.7990",2025-10-20,"1.3540,0.9210,1.6340,1.7320,1.6480",-3.12%,63.5844
"SH513520,SH515220,SZ159509,SH513080,SH518880","日经ETF,煤炭ETF,纳指科技ETF景顺,法国CAC40ETF,黄金ETF",2025-10-20,"1.8980,1.1730,2.1680,1.8130,9.2680",2025-10-27,"1.9340,1.1528,2.2700,1.8550,8.9140",2.11%,64.929
"SZ159507,SZ159583,SH588380,SZ159997,SZ159546","电信ETF,通信设备ETF,双创50ETF,电子ETF,集成电路ETF",2025-10-27,"1.8970,1.1710,0.9730,1.7600,1.9940",2025-11-03,"1.7780,1.0800,0.9320,1.6660,1.8560",-3.17%,62.8723
"SH515790,SH513310,SH513290,SH516620,SH516160","光伏ETF,中韩半导体ETF,纳指生物科技ETF汇添富,影视ETF,新能源ETF",2025-11-03,"1.0290,2.8310,1.4890,1.1430,2.9630",2025-11-10,"1.0820,2.6950,1.4390,1.1170,3.0630",2.81%,64.6366
"SZ159870,SH515790,SZ159326,SZ159731,SH516160","化工ETF,光伏ETF,电网设备ETF,石化ETF,新能源ETF",2025-11-10,"0.7690,1.0820,1.5640,0.8460,3.0630",2025-11-17,"0.7900,1.0300,1.4720,0.8550,3.0640",-0.83%,64.1027
"SZ159608,SH515030,SH520500,SZ159309,SH513290","稀有金属ETF,新能源车ETF,恒生创新药ETF,油气ETF汇添富,纳指生物科技ETF汇添富",2025-11-17,"1.0420,1.9600,1.7850,1.1490,1.5020",2025-11-24,"0.9420,1.7420,1.7310,1.0890,1.5090",-5.18%,60.784
"SH511360,SH511090,SH513950,SZ159275,SZ159996","短融ETF海富通,30年国债ETF,恒生红利ETF,农牧渔ETF,家电ETF",2025-11-24,"112.6540,117.6816,1.3998,0.9910,1.4700",2025-12-01,"112.6780,116.6410,1.4057,0.9910,1.5120",0.47%,61.0696
"SZ159583,SH515880,SZ159507,SZ159206,SH513310","通信设备ETF,通信ETF,电信ETF,卫星ETF,中韩半导体ETF",2025-12-01,"1.1300,2.7510,1.8470,1.2320,2.4780",2025-12-08,"1.2150,2.9410,1.9480,1.3070,2.5700",4.16%,63.6124
"SZ159206,SZ159583,SH560860,SH512070,SZ159663","卫星ETF,通信设备ETF,工业有色ETF万家,证券保险ETF易方达,机床ETF",2025-12-08,"1.3070,1.2150,1.4950,0.9010,1.4830",2025-12-15,"1.3830,1.2110,1.4480,0.9110,1.4520",2.44%,65.1645
"SH517520,SZ159206,SZ159326,SZ159267,SH518880","黄金股ETF,卫星ETF,电网设备ETF,航天ETF,黄金ETF",2025-12-15,"2.0180,1.3830,1.4790,1.0440,9.3510",2025-12-22,"2.0630,1.4290,1.4880,1.0610,9.5110",1.55%,66.1732
"SH512400,SZ159608,SH561330,SZ159766,SZ159583","有色金属ETF,稀有金属ETF,矿业ETF,旅游ETF,通信设备ETF",2025-12-22,"1.8470,1.0360,1.8400,0.8090,1.2830",2025-12-29,"1.8780,1.0500,1.8700,0.7960,1.3050",5.01%,69.4875
"SZ159206,SZ159267,SZ159638,SZ159227,SZ159392","卫星ETF,航天ETF,高端装备ETF嘉实,航空航天ETF,航空ETF",2025-12-29,"1.6040,1.1850,1.0380,1.3350,1.2250",2026-01-07,"1.7730,1.2200,1.1250,1.4260,1.2990",10.83%,77.0124
"SH513310,SZ159206,SH560860,SH512980,SZ159892","中韩半导体ETF,卫星ETF,工业有色ETF万家,传媒ETF,恒生医药ETF",2026-01-07,"3.1260,1.7730,1.7280,1.0720,0.8480",2026-01-14,"2.9910,2.1290,1.8140,1.3220,0.8900",10.30%,84.945
"SH512980,SZ159852,SH515400,SH516510,SH516620","传媒ETF,软件ETF,大数据ETF,云计算ETF易方达,影视ETF",2026-01-14,"1.3220,1.0600,1.1570,2.0380,1.2620",2026-01-21,"1.1790,0.9610,1.0550,1.8720,1.1410",-5.92%,79.9202
"SZ159731,SH517520,SZ159326,SH561380,SZ159546","石化ETF,黄金股ETF,电网设备ETF,电网ETF,集成电路ETF",2026-01-21,"1.1000,2.5910,1.7790,1.9490,2.1770",2026-01-28,"1.0570,3.0950,1.7700,1.9370,2.2090",3.86%,83.0013
"SH517520,SH561330,SH560860,SH512400,SH513310","黄金股ETF,矿业ETF,工业有色ETF万家,有色金属ETF,中韩半导体ETF",2026-01-28,"3.0950,2.6200,2.1330,2.5490,3.6130",2026-02-04,"2.6320,2.2830,1.8960,2.2530,3.6120",-3.12%,80.4079
"SZ159326,SH561380,SZ159790,SZ159972,SH511360","电网设备ETF,电网ETF,碳中和ETF,5年地债ETF,短融ETF海富通",2026-02-04,"1.8180,1.9700,0.8140,117.6710,112.9900",2026-02-11,"1.8100,1.9720,0.8060,117.7270,113.0190",0.32%,80.668
"SH516620,SH513520,SZ159869,SH516780,SH512980","影视ETF,日经ETF,游戏ETF,稀土ETF,传媒ETF",2026-02-11,"1.3160,2.1200,1.6710,2.0200,1.2280",2026-02-26,"1.1630,2.1230,1.5130,2.1410,1.1550",-3.38%,77.9396
"SH513310,SZ159309,SZ159608,SZ159663,SZ159667","中韩半导体ETF,油气ETF汇添富,稀有金属ETF,机床ETF,工业母机ETF",2026-02-26,"4.3210,1.5010,1.3250,1.9180,1.9330",2026-03-05,"4.0990,1.7220,1.2920,1.9440,1.9650",3.27%,80.4856
"SZ159985,SZ159611,SH511090,SH511260,SH511010","豆粕ETF,电力ETF,30年国债ETF,十年国债ETF,国债ETF",2026-03-05,"2.0610,1.1230,115.5520,135.2460,140.8700",2026-03-06,"2.1260,1.1350,115.6480,135.2870,140.9060",0.78%,81.1157
